frame,numero_pers,joint,x,y,tracking,est_joueur
159,1,1,865.883,465.535,1,0
159,1,2,862.872,462.631,1,0
159,1,3,859.952,494.928,1,0
159,1,4,859.969,503.917,1,0
159,1,5,874.647,468.47,1,0
159,1,6,865.881,500.79,1,0
159,1,7,862.86,506.81,1,0
159,1,8,865.837,509.648,1,0
159,1,9,862.901,506.872,1,0
159,1,10,839.397,527.301,1,0
159,1,11,851.115,553.973,1,0
159,1,12,868.816,509.678,1,0
159,1,13,839.447,527.347,1,0
159,1,14,851.151,553.978,1,0
159,1,15,862.961,453.691,1,0
159,1,16,865.791,450.755,1,0
159,1,17,0,0,1,0
159,1,18,874.588,450.841,1,0
159,1,19,848.18,562.626,1,0
159,1,20,848.133,562.638,1,0
159,1,21,854.07,559.782,1,0
159,1,22,845.244,556.848,1,0
159,1,23,845.235,562.667,1,0
159,1,24,853.999,562.675,1,0
160,0,0,1324.96,150.606,0,1
160,0,1,1333.91,197.697,0,1
160,0,2,1316.14,191.744,0,1
160,0,3,1257.14,177.107,0,1
160,0,4,1189.68,165.309,0,1
160,0,5,1357.29,200.705,0,1
160,0,6,1410.31,224.173,0,1
160,0,7,1469.1,247.866,0,1
160,0,8,1330.72,315.521,0,1
160,0,9,1313.2,315.539,0,1
160,0,10,1260.16,386.057,0,1
160,0,11,1280.79,477.274,0,1
160,0,12,1345.54,315.535,0,1
160,0,13,1383.88,406.637,0,1
160,0,14,1428.07,486.181,0,1
160,0,15,0,0,0,1
160,0,16,1330.73,150.484,0,1
160,0,17,0,0,0,1
160,0,18,1345.59,159.438,0,1
160,0,19,1395.52,506.793,0,1
160,0,20,1404.52,509.74,0,1
160,0,21,1445.58,500.75,0,1
160,0,22,1236.82,492.058,0,1
160,0,23,1239.7,483.299,0,1
160,0,24,1286.71,483.174,0,1
160,2,0,0,0,2,0
160,2,1,439.129,7.83339,2,0
160,2,2,0,0,2,0
160,2,3,0,0,2,0
160,2,4,0,0,2,0
160,2,5,0,0,2,0
160,2,6,0,0,2,0
160,2,7,0,0,2,0
160,2,8,436.006,32.6806,2,0
160,2,9,415.551,29.9276,2,0
160,2,10,459.665,56.5194,2,0
160,2,11,474.378,138.805,2,0
160,2,12,453.782,29.9344,2,0
160,2,13,444.972,47.6338,2,0
160,2,14,421.341,106.421,2,0
160,2,15,0,0,2,0
160,2,16,0,0,2,0
160,2,17,0,0,2,0
160,2,18,0,0,2,0
160,2,19,415.553,132.924,2,0
160,2,20,433.034,132.908,2,0
160,2,21,412.575,112.362,2,0
160,2,22,480.16,150.701,2,0
160,2,23,468.493,150.63,2,0
160,2,24,477.278,147.699,2,0
160,10,0,0,0,10,0
160,10,1,0,0,10,0
160,10,2,0,0,10,0
160,10,3,0,0,10,0
160,10,4,0,0,10,0
160,10,5,450.762,7.8165,10,0
160,10,6,459.767,7.77916,10,0
160,10,7,456.593,23.9691,10,0
160,10,8,0,0,10,0
160,10,9,0,0,10,0
160,10,10,0,0,10,0
160,10,11,0,0,10,0
160,10,12,0,0,10,0
160,10,13,0,0,10,0
160,10,14,0,0,10,0
160,10,15,0,0,10,0
160,10,16,0,0,10,0
160,10,17,0,0,10,0
160,10,18,0,0,10,0
160,10,19,0,0,10,0
160,10,20,0,0,10,0
160,10,21,0,0,10,0
160,10,22,0,0,10,0
160,10,23,0,0,10,0
160,10,24,0,0,10,0
161,0,0,1324.96,150.63,0,1
161,0,1,1333.87,197.703,0,1
161,0,2,1313.2,188.917,0,1
161,0,3,1257.3,177.213,0,1
161,0,4,1195.48,171.093,0,1
161,0,5,1357.4,200.766,0,1
161,0,6,1410.31,224.326,0,1
161,0,7,1466.25,250.683,0,1
161,0,8,1330.71,318.33,0,1
161,0,9,1313.17,318.347,0,1
161,0,10,1260.14,386.082,0,1
161,0,11,1280.8,477.304,0,1
161,0,12,1345.54,318.355,0,1
161,0,13,1383.9,406.704,0,1
161,0,14,1428.08,486.207,0,1
161,0,15,0,0,0,1
161,0,16,1330.73,150.514,0,1
161,0,17,0,0,0,1
161,0,18,1345.49,159.498,0,1
161,0,19,1395.52,506.812,0,1
161,0,20,1404.51,509.762,0,1
161,0,21,1445.58,500.773,0,1
161,0,22,1239.58,494.906,0,1
161,0,23,1242.51,483.315,0,1
161,0,24,1286.72,483.194,0,1
161,2,0,0,0,2,0
161,2,1,439.064,7.83348,2,0
161,2,2,0,0,2,0
161,2,3,0,0,2,0
161,2,4,0,0,2,0
161,2,5,0,0,2,0
161,2,6,0,0,2,0
161,2,7,0,0,2,0
161,2,8,433.259,29.9927,2,0
161,2,9,415.472,29.9331,2,0
161,2,10,459.697,59.2899,2,0
161,2,11,474.349,138.851,2,0
161,2,12,453.705,29.9323,2,0
161,2,13,447.856,47.6251,2,0
161,2,14,421.358,106.418,2,0
161,2,15,0,0,2,0
161,2,16,0,0,2,0
161,2,17,0,0,2,0
161,2,18,0,0,2,0
161,2,19,415.576,132.991,2,0
161,2,20,433.113,132.958,2,0
161,2,21,412.588,109.468,2,0
161,2,22,480.224,150.729,2,0
161,2,23,471.424,150.692,2,0
161,2,24,477.234,150.434,2,0
161,10,0,0,0,10,0
161,10,1,0,0,10,0
161,10,2,0,0,10,0
161,10,3,0,0,10,0
161,10,4,0,0,10,0
161,10,5,450.707,7.81524,10,0
161,10,6,459.782,7.77794,10,0
161,10,7,456.615,23.9876,10,0
161,10,8,0,0,10,0
161,10,9,0,0,10,0
161,10,10,0,0,10,0
161,10,11,0,0,10,0
161,10,12,0,0,10,0
161,10,13,0,0,10,0
161,10,14,0,0,10,0
161,10,15,0,0,10,0
161,10,16,0,0,10,0
161,10,17,0,0,10,0
161,10,18,0,0,10,0
161,10,19,0,0,10,0
161,10,20,0,0,10,0
161,10,21,0,0,10,0
161,10,22,0,0,10,0
161,10,23,0,0,10,0
161,10,24,0,0,10,0
161,5,0,0,0,5,0
161,5,1,0,0,5,0
161,5,2,0,0,5,0
161,5,3,0,0,5,0
161,5,4,0,0,5,0
161,5,5,0,0,5,0
161,5,6,0,0,5,0
161,5,7,0,0,5,0
161,5,8,624.348,406.606,5,0
161,5,9,624.271,406.512,5,0
161,5,10,621.531,409.716,5,0
161,5,11,618.453,433.247,5,0
161,5,12,624.472,406.566,5,0
161,5,13,621.554,412.404,5,0
161,5,14,618.569,435.979,5,0
161,5,15,0,0,5,0
161,5,16,0,0,5,0
161,5,17,0,0,5,0
161,5,18,0,0,5,0
161,5,19,615.657,444.927,5,0
161,5,20,618.53,442.037,5,0
161,5,21,618.453,436.222,5,0
161,5,22,618.468,439.101,5,0
161,5,23,615.663,439.038,5,0
161,5,24,612.697,438.998,5,0
162,0,0,1324.94,150.626,0,1
162,0,1,1333.87,197.737,0,1
162,0,2,1313.27,191.773,0,1
162,0,3,1257.32,177.202,0,1
162,0,4,1198.37,171.15,0,1
162,0,5,1357.35,200.793,0,1
162,0,6,1407.41,224.344,0,1
162,0,7,1466.27,250.742,0,1
162,0,8,1328.03,318.312,0,1
162,0,9,1313.16,318.323,0,1
162,0,10,1260.14,386.076,0,1
162,0,11,1280.79,477.313,0,1
162,0,12,1345.51,318.344,0,1
162,0,13,1383.89,406.727,0,1
162,0,14,1428.03,486.215,0,1
162,0,15,0,0,0,1
162,0,16,1330.73,150.51,0,1
162,0,17,0,0,0,1
162,0,18,1342.67,159.509,0,1
162,0,19,1392.7,506.796,0,1
162,0,20,1404.47,509.742,0,1
162,0,21,1445.56,500.781,0,1
162,0,22,1239.57,494.916,0,1
162,0,23,1239.72,483.325,0,1
162,0,24,1286.7,483.202,0,1
162,10,0,0,0,10,0
162,10,1,0,0,10,0
162,10,2,0,0,10,0
162,10,3,0,0,10,0
162,10,4,0,0,10,0
162,10,5,453.645,7.81307,10,0
162,10,6,462.566,7.77636,10,0
162,10,7,456.605,24.0223,10,0
162,10,8,0,0,10,0
162,10,9,0,0,10,0
162,10,10,0,0,10,0
162,10,11,0,0,10,0
162,10,12,0,0,10,0
162,10,13,0,0,10,0
162,10,14,0,0,10,0
162,10,15,0,0,10,0
162,10,16,0,0,10,0
162,10,17,0,0,10,0
162,10,18,0,0,10,0
162,10,19,0,0,10,0
162,10,20,0,0,10,0
162,10,21,0,0,10,0
162,10,22,0,0,10,0
162,10,23,0,0,10,0
162,10,24,0,0,10,0
162,2,0,0,0,2,0
162,2,1,439.113,7.82982,2,0
162,2,2,0,0,2,0
162,2,3,0,0,2,0
162,2,4,0,0,2,0
162,2,5,0,0,2,0
162,2,6,0,0,2,0
162,2,7,0,0,2,0
162,2,8,436.066,32.7739,2,0
162,2,9,415.61,32.7405,2,0
162,2,10,459.664,59.2809,2,0
162,2,11,474.394,135.935,2,0
162,2,12,456.554,32.7205,2,0
162,2,13,447.889,50.5479,2,0
162,2,14,421.351,106.401,2,0
162,2,15,0,0,2,0
162,2,16,0,0,2,0
162,2,17,0,0,2,0
162,2,18,0,0,2,0
162,2,19,415.548,132.998,2,0
162,2,20,433.06,132.96,2,0
162,2,21,412.591,109.454,2,0
162,2,22,480.261,150.694,2,0
162,2,23,474.333,150.659,2,0
162,2,24,477.275,147.661,2,0
163,0,0,1324.85,150.617,0,1
163,0,1,1333.87,197.816,0,1
163,0,2,1316.13,191.836,0,1
163,0,3,1257.2,177.176,0,1
163,0,4,1192.61,174.071,0,1
163,0,5,1357.29,203.608,0,1
163,0,6,1407.44,227.151,0,1
163,0,7,1469.05,253.601,0,1
163,0,8,1328.03,318.349,0,1
163,0,9,1310.35,318.343,0,1
163,0,10,1260.13,386.074,0,1
163,0,11,1280.78,477.336,0,1
163,0,12,1345.52,318.404,0,1
163,0,13,1383.86,409.478,0,1
163,0,14,1427.99,489.047,0,1
163,0,15,0,0,0,1
163,0,16,1328,150.488,0,1
163,0,17,0,0,0,1
163,0,18,1342.65,162.371,0,1
163,0,19,1392.66,506.792,0,1
163,0,20,1404.42,509.753,0,1
163,0,21,1445.53,500.832,0,1
163,0,22,1239.58,494.925,0,1
163,0,23,1242.51,483.336,0,1
163,0,24,1286.69,483.221,0,1
163,2,0,0,0,2,0
163,2,1,439.077,7.82963,2,0
163,2,2,0,0,2,0
163,2,3,0,0,2,0
163,2,4,0,0,2,0
163,2,5,0,0,2,0
163,2,6,0,0,2,0
163,2,7,0,0,2,0
163,2,8,436.017,32.6893,2,0
163,2,9,415.576,29.9582,2,0
163,2,10,459.578,59.2902,2,0
163,2,11,474.375,138.81,2,0
163,2,12,453.777,29.9269,2,0
163,2,13,450.768,50.4841,2,0
163,2,14,418.469,106.464,2,0
163,2,15,0,0,2,0
163,2,16,0,0,2,0
163,2,17,0,0,2,0
163,2,18,0,0,2,0
163,2,19,418.442,132.959,2,0
163,2,20,433.115,132.915,2,0
163,2,21,412.511,112.322,2,0
163,2,22,477.34,150.723,2,0
163,2,23,468.48,150.659,2,0
163,2,24,477.315,147.694,2,0
163,10,0,0,0,10,0
163,10,1,0,0,10,0
163,10,2,0,0,10,0
163,10,3,0,0,10,0
163,10,4,0,0,10,0
163,10,5,450.792,7.81122,10,0
163,10,6,459.782,7.77785,10,0
163,10,7,456.614,23.9945,10,0
163,10,8,0,0,10,0
163,10,9,0,0,10,0
163,10,10,0,0,10,0
163,10,11,0,0,10,0
163,10,12,0,0,10,0
163,10,13,0,0,10,0
163,10,14,0,0,10,0
163,10,15,0,0,10,0
163,10,16,0,0,10,0
163,10,17,0,0,10,0
163,10,18,0,0,10,0
163,10,19,0,0,10,0
163,10,20,0,0,10,0
163,10,21,0,0,10,0
163,10,22,0,0,10,0
163,10,23,0,0,10,0
163,10,24,0,0,10,0
163,6,0,0,0,6,0
163,6,1,0,0,6,0
163,6,2,0,0,6,0
163,6,3,0,0,6,0
163,6,4,0,0,6,0
163,6,5,0,0,6,0
163,6,6,0,0,6,0
163,6,7,0,0,6,0
163,6,8,924.715,7.79597,6,0
163,6,9,906.933,7.78916,6,0
163,6,10,903.974,23.9561,6,0
163,6,11,945.274,85.7974,6,0
163,6,12,933.61,7.7937,6,0
163,6,13,0,0,6,0
163,6,14,0,0,6,0
163,6,15,0,0,6,0
163,6,16,0,0,6,0
163,6,17,0,0,6,0
163,6,18,0,0,6,0
163,6,19,0,0,6,0
163,6,20,0,0,6,0
163,6,21,0,0,6,0
163,6,22,962.939,103.622,6,0
163,6,23,954.049,106.434,6,0
163,6,24,948.126,100.54,6,0
164,0,0,1324.86,150.639,0,1
164,0,1,1333.83,200.55,0,1
164,0,2,1316.09,194.664,0,1
164,0,3,1257.15,177.192,0,1
164,0,4,1192.56,174.069,0,1
164,0,5,1354.49,203.709,0,1
164,0,6,1404.47,227.124,0,1
164,0,7,1466.19,253.582,0,1
164,0,8,1328.04,318.307,0,1
164,0,9,1313.16,318.292,0,1
164,0,10,1260.12,386.063,0,1
164,0,11,1280.76,477.322,0,1
164,0,12,1345.52,318.366,0,1
164,0,13,1383.85,409.485,0,1
164,0,14,1427.97,489.038,0,1
164,0,15,0,0,0,1
164,0,16,1328,150.517,0,1
164,0,17,0,0,0,1
164,0,18,1342.65,162.431,0,1
164,0,19,1392.63,506.815,0,1
164,0,20,1404.42,509.769,0,1
164,0,21,1445.51,500.824,0,1
164,0,22,1236.81,492.059,0,1
164,0,23,1239.72,483.306,0,1
164,0,24,1286.65,483.208,0,1
164,2,0,0,0,2,0
164,2,1,439.041,7.82911,2,0
164,2,2,0,0,2,0
164,2,3,0,0,2,0
164,2,4,0,0,2,0
164,2,5,0,0,2,0
164,2,6,0,0,2,0
164,2,7,0,0,2,0
164,2,8,436.075,32.7167,2,0
164,2,9,418.453,32.7202,2,0
164,2,10,459.592,59.3832,2,0
164,2,11,474.383,138.807,2,0
164,2,12,456.543,29.9249,2,0
164,2,13,447.879,50.5035,2,0
164,2,14,418.428,106.471,2,0
164,2,15,0,0,2,0
164,2,16,0,0,2,0
164,2,17,0,0,2,0
164,2,18,0,0,2,0
164,2,19,418.472,132.962,2,0
164,2,20,433.154,132.931,2,0
164,2,21,412.476,112.303,2,0
164,2,22,480.255,150.75,2,0
164,2,23,471.447,150.719,2,0
164,2,24,477.285,147.692,2,0
164,10,0,0,0,10,0
164,10,1,0,0,10,0
164,10,2,0,0,10,0
164,10,3,0,0,10,0
164,10,4,0,0,10,0
164,10,5,453.615,7.816,10,0
164,10,6,459.758,7.77919,10,0
164,10,7,456.619,23.9807,10,0
164,10,8,0,0,10,0
164,10,9,0,0,10,0
164,10,10,0,0,10,0
164,10,11,0,0,10,0
164,10,12,0,0,10,0
164,10,13,0,0,10,0
164,10,14,0,0,10,0
164,10,15,0,0,10,0
164,10,16,0,0,10,0
164,10,17,0,0,10,0
164,10,18,0,0,10,0
164,10,19,0,0,10,0
164,10,20,0,0,10,0
164,10,21,0,0,10,0
164,10,22,0,0,10,0
164,10,23,0,0,10,0
164,10,24,0,0,10,0
164,6,0,0,0,6,0
164,6,1,0,0,6,0
164,6,2,0,0,6,0
164,6,3,0,0,6,0
164,6,4,0,0,6,0
164,6,5,0,0,6,0
164,6,6,0,0,6,0
164,6,7,0,0,6,0
164,6,8,927.499,7.78692,6,0
164,6,9,906.971,7.78405,6,0
164,6,10,0,0,6,0
164,6,11,0,0,6,0
164,6,12,939.372,7.7876,6,0
164,6,13,0,0,6,0
164,6,14,0,0,6,0
164,6,15,0,0,6,0
164,6,16,0,0,6,0
164,6,17,0,0,6,0
164,6,18,0,0,6,0
164,6,19,0,0,6,0
164,6,20,0,0,6,0
164,6,21,0,0,6,0
164,6,22,0,0,6,0
164,6,23,0,0,6,0
164,6,24,0,0,6,0
165,0,0,1322,150.737,0,1
165,0,1,1333.84,200.561,0,1
165,0,2,1316.11,194.665,0,1
165,0,3,1257.2,177.187,0,1
165,0,4,1192.51,174.079,0,1
165,0,5,1354.51,206.498,0,1
165,0,6,1404.47,227.158,0,1
165,0,7,1466.14,253.603,0,1
165,0,8,1328.03,318.281,0,1
165,0,9,1313.17,318.27,0,1
165,0,10,1260.13,386.045,0,1
165,0,11,1280.76,477.343,0,1
165,0,12,1345.5,318.334,0,1
165,0,13,1383.81,409.464,0,1
165,0,14,1427.96,486.237,0,1
165,0,15,0,0,0,1
165,0,16,1327.93,150.584,0,1
165,0,17,0,0,0,1
165,0,18,1342.6,162.428,0,1
165,0,19,1392.6,506.79,0,1
165,0,20,1401.63,509.745,0,1
165,0,21,1445.52,500.794,0,1
165,0,22,1236.78,492.039,0,1
165,0,23,1239.69,483.301,0,1
165,0,24,1286.65,483.236,0,1
165,2,0,0,0,2,0
165,2,1,439.024,7.827,2,0
165,2,2,0,0,2,0
165,2,3,0,0,2,0
165,2,4,0,0,2,0
165,2,5,0,0,2,0
165,2,6,0,0,2,0
165,2,7,0,0,2,0
165,2,8,435.984,32.6982,2,0
165,2,9,415.562,29.9692,2,0
165,2,10,456.774,59.3221,2,0
165,2,11,474.291,138.83,2,0
165,2,12,453.717,29.9295,2,0
165,2,13,450.765,50.5304,2,0
165,2,14,415.584,106.497,2,0
165,2,15,0,0,2,0
165,2,16,0,0,2,0
165,2,17,0,0,2,0
165,2,18,0,0,2,0
165,2,19,421.442,133.021,2,0
165,2,20,433.129,132.93,2,0
165,2,21,409.731,112.374,2,0
165,2,22,480.162,150.722,2,0
165,2,23,471.395,150.722,2,0
165,2,24,474.393,147.679,2,0
165,10,0,0,0,10,0
165,10,1,0,0,10,0
165,10,2,0,0,10,0
165,10,3,0,0,10,0
165,10,4,0,0,10,0
165,10,5,450.706,7.80894,10,0
165,10,6,459.736,7.77945,10,0
165,10,7,456.614,23.9715,10,0
165,10,8,0,0,10,0
165,10,9,0,0,10,0
165,10,10,0,0,10,0
165,10,11,0,0,10,0
165,10,12,0,0,10,0
165,10,13,0,0,10,0
165,10,14,0,0,10,0
165,10,15,0,0,10,0
165,10,16,0,0,10,0
165,10,17,0,0,10,0
165,10,18,0,0,10,0
165,10,19,0,0,10,0
165,10,20,0,0,10,0
165,10,21,0,0,10,0
165,10,22,0,0,10,0
165,10,23,0,0,10,0
165,10,24,0,0,10,0
165,6,0,0,0,6,0
165,6,1,0,0,6,0
165,6,2,0,0,6,0
165,6,3,0,0,6,0
165,6,4,0,0,6,0
165,6,5,0,0,6,0
165,6,6,0,0,6,0
165,6,7,0,0,6,0
165,6,8,927.494,7.77742,6,0
165,6,9,906.965,7.78082,6,0
165,6,10,904.055,21.0426,6,0
165,6,11,942.386,83.0612,6,0
165,6,12,939.423,7.78288,6,0
165,6,13,0,0,6,0
165,6,14,0,0,6,0
165,6,15,0,0,6,0
165,6,16,0,0,6,0
165,6,17,0,0,6,0
165,6,18,0,0,6,0
165,6,19,0,0,6,0
165,6,20,0,0,6,0
165,6,21,0,0,6,0
165,6,22,960.061,106.363,6,0
165,6,23,951.23,106.498,6,0
165,6,24,945.237,100.479,6,0
166,0,0,1321.97,150.669,0,1
166,0,1,1333.81,200.547,0,1
166,0,2,1316.09,194.688,0,1
166,0,3,1254.28,177.158,0,1
166,0,4,1189.53,174.174,0,1
166,0,5,1354.46,203.671,0,1
166,0,6,1404.39,233.016,0,1
166,0,7,1463.3,253.649,0,1
166,0,8,1330.72,315.537,0,1
166,0,9,1313.26,315.536,0,1
166,0,10,1260.13,386.025,0,1
166,0,11,1280.75,477.333,0,1
166,0,12,1342.68,318.269,0,1
166,0,13,1383.82,409.444,0,1
166,0,14,1427.95,486.237,0,1
166,0,15,0,0,0,1
166,0,16,1327.91,150.518,0,1
166,0,17,0,0,0,1
166,0,18,1342.59,162.394,0,1
166,0,19,1392.65,506.775,0,1
166,0,20,1404.4,509.716,0,1
166,0,21,1445.49,500.779,0,1
166,0,22,1236.73,491.994,0,1
166,0,23,1239.66,483.277,0,1
166,0,24,1283.94,483.232,0,1
166,4,0,0,0,4,0
166,4,1,0,0,4,0
166,4,2,424.39,7.84241,4,0
166,4,3,412.673,7.77443,4,0
166,4,4,433.002,26.976,4,0
166,4,5,0,0,4,0
166,4,6,0,0,4,0
166,4,7,0,0,4,0
166,4,8,0,0,4,0
166,4,9,0,0,4,0
166,4,10,0,0,4,0
166,4,11,0,0,4,0
166,4,12,0,0,4,0
166,4,13,0,0,4,0
166,4,14,0,0,4,0
166,4,15,0,0,4,0
166,4,16,0,0,4,0
166,4,17,0,0,4,0
166,4,18,0,0,4,0
166,4,19,0,0,4,0
166,4,20,0,0,4,0
166,4,21,0,0,4,0
166,4,22,0,0,4,0
166,4,23,0,0,4,0
166,4,24,0,0,4,0
166,10,0,0,0,10,0
166,10,1,439.002,7.82742,10,0
166,10,2,0,0,10,0
166,10,3,0,0,10,0
166,10,4,0,0,10,0
166,10,5,444.885,7.80177,10,0
166,10,6,0,0,10,0
166,10,7,0,0,10,0
166,10,8,433.253,29.9017,10,0
166,10,9,415.499,29.8607,10,0
166,10,10,459.701,56.4585,10,0
166,10,11,474.398,141.748,10,0
166,10,12,453.652,29.8508,10,0
166,10,13,450.831,53.4014,10,0
166,10,14,415.535,106.522,10,0
166,10,15,0,0,10,0
166,10,16,0,0,10,0
166,10,17,0,0,10,0
166,10,18,0,0,10,0
166,10,19,436.075,141.727,10,0
166,10,20,433.238,132.95,10,0
166,10,21,409.696,112.402,10,0
166,10,22,477.311,150.703,10,0
166,10,23,468.496,150.689,10,0
166,10,24,474.396,150.433,10,0
166,6,0,0,0,6,0
166,6,1,0,0,6,0
166,6,2,0,0,6,0
166,6,3,0,0,6,0
166,6,4,0,0,6,0
166,6,5,0,0,6,0
166,6,6,0,0,6,0
166,6,7,0,0,6,0
166,6,8,924.624,7.78434,6,0
166,6,9,904.149,7.78575,6,0
166,6,10,904.088,18.1103,6,0
166,6,11,939.432,82.9616,6,0
166,6,12,933.574,7.78632,6,0
166,6,13,0,0,6,0
166,6,14,0,0,6,0
166,6,15,0,0,6,0
166,6,16,0,0,6,0
166,6,17,0,0,6,0
166,6,18,0,0,6,0
166,6,19,0,0,6,0
166,6,20,0,0,6,0
166,6,21,0,0,6,0
166,6,22,957.127,103.554,6,0
166,6,23,951.1,106.381,6,0
166,6,24,942.331,97.5504,6,0
167,0,0,1321.98,150.637,0,1
167,0,1,1333.77,200.513,0,1
167,0,2,1313.24,191.861,0,1
167,0,3,1254.28,177.227,0,1
167,0,4,1189.61,177.032,0,1
167,0,5,1354.39,203.649,0,1
167,0,6,1398.5,233.052,0,1
167,0,7,1445.61,259.463,0,1
167,0,8,1330.71,318.264,0,1
167,0,9,1313.23,315.54,0,1
167,0,10,1260.15,386.06,0,1
167,0,11,1280.75,480.085,0,1
167,0,12,1342.66,318.307,0,1
167,0,13,1383.85,409.51,0,1
167,0,14,1427.96,489.069,0,1
167,0,15,0,0,0,1
167,0,16,1327.9,150.501,0,1
167,0,17,0,0,0,1
167,0,18,1339.65,159.489,0,1
167,0,19,1392.6,506.836,0,1
167,0,20,1401.63,512.568,0,1
167,0,21,1445.5,500.835,0,1
167,0,22,1236.79,494.957,0,1
167,0,23,1239.68,483.362,0,1
167,0,24,1283.93,483.27,0,1
167,4,0,0,0,4,0
167,4,1,436.272,7.82771,4,0
167,4,2,427.214,7.8376,4,0
167,4,3,0,0,4,0
167,4,4,0,0,4,0
167,4,5,444.895,7.80213,4,0
167,4,6,0,0,4,0
167,4,7,0,0,4,0
167,4,8,433.245,29.9145,4,0
167,4,9,415.512,29.8748,4,0
167,4,10,459.662,56.5147,4,0
167,4,11,477.195,141.758,4,0
167,4,12,450.852,29.8744,4,0
167,4,13,447.924,53.4533,4,0
167,4,14,415.515,106.536,4,0
167,4,15,0,0,4,0
167,4,16,0,0,4,0
167,4,17,0,0,4,0
167,4,18,0,0,4,0
167,4,19,433.138,138.829,4,0
167,4,20,433.206,132.935,4,0
167,4,21,409.686,112.42,4,0
167,4,22,480.191,150.719,4,0
167,4,23,471.403,150.728,4,0
167,4,24,477.219,147.719,4,0
167,6,0,0,0,6,0
167,6,1,0,0,6,0
167,6,2,0,0,6,0
167,6,3,0,0,6,0
167,6,4,0,0,6,0
167,6,5,0,0,6,0
167,6,6,0,0,6,0
167,6,7,0,0,6,0
167,6,8,924.721,7.77882,6,0
167,6,9,904.172,7.78216,6,0
167,6,10,0,0,6,0
167,6,11,0,0,6,0
167,6,12,939.357,7.78446,6,0
167,6,13,0,0,6,0
167,6,14,0,0,6,0
167,6,15,0,0,6,0
167,6,16,0,0,6,0
167,6,17,0,0,6,0
167,6,18,0,0,6,0
167,6,19,0,0,6,0
167,6,20,0,0,6,0
167,6,21,0,0,6,0
167,6,22,0,0,6,0
167,6,23,0,0,6,0
167,6,24,0,0,6,0
168,0,0,1322,150.584,0,1
168,0,1,1333.8,197.715,0,1
168,0,2,1319.05,191.806,0,1
168,0,3,1257.14,177.269,0,1
168,0,4,1189.67,177.092,0,1
168,0,5,1354.3,200.683,0,1
168,0,6,1395.57,233.073,0,1
168,0,7,1439.75,262.368,0,1
168,0,8,1330.76,315.46,0,1
168,0,9,1316.18,315.477,0,1
168,0,10,1260.19,386.04,0,1
168,0,11,1280.75,477.356,0,1
168,0,12,1345.5,315.48,0,1
168,0,13,1380.96,406.674,0,1
168,0,14,1427.97,489.03,0,1
168,0,15,0,0,0,1
168,0,16,1327.91,150.455,0,1
168,0,17,0,0,0,1
168,0,18,1339.66,159.428,0,1
168,0,19,1392.6,506.842,0,1
168,0,20,1404.38,509.791,0,1
168,0,21,1445.51,500.814,0,1
168,0,22,1236.8,492.064,0,1
168,0,23,1239.7,483.319,0,1
168,0,24,1283.93,483.252,0,1
168,4,0,0,0,4,0
168,4,1,436.28,7.82857,4,0
168,4,2,427.215,7.83956,4,0
168,4,3,0,0,4,0
168,4,4,0,0,4,0
168,4,5,0,0,4,0
168,4,6,0,0,4,0
168,4,7,0,0,4,0
168,4,8,433.245,29.9035,4,0
168,4,9,415.506,29.8569,4,0
168,4,10,459.595,56.4718,4,0
168,4,11,474.367,141.773,4,0
168,4,12,450.862,29.8695,4,0
168,4,13,450.78,53.4189,4,0
168,4,14,415.527,109.358,4,0
168,4,15,0,0,4,0
168,4,16,0,0,4,0
168,4,17,0,0,4,0
168,4,18,0,0,4,0
168,4,19,433.171,138.809,4,0
168,4,20,433.22,132.945,4,0
168,4,21,409.684,118.241,4,0
168,4,22,477.334,150.692,4,0
168,4,23,471.402,150.716,4,0
168,4,24,474.393,150.439,4,0
168,6,0,0,0,6,0
168,6,1,0,0,6,0
168,6,2,0,0,6,0
168,6,3,0,0,6,0
168,6,4,0,0,6,0
168,6,5,0,0,6,0
168,6,6,0,0,6,0
168,6,7,0,0,6,0
168,6,8,927.556,7.77792,6,0
168,6,9,906.986,7.78333,6,0
168,6,10,0,0,6,0
168,6,11,0,0,6,0
168,6,12,939.426,7.785,6,0
168,6,13,0,0,6,0
168,6,14,0,0,6,0
168,6,15,0,0,6,0
168,6,16,0,0,6,0
168,6,17,0,0,6,0
168,6,18,0,0,6,0
168,6,19,0,0,6,0
168,6,20,0,0,6,0
168,6,21,0,0,6,0
168,6,22,0,0,6,0
168,6,23,0,0,6,0
168,6,24,0,0,6,0
169,0,0,1324.93,147.715,0,1
169,0,1,1333.74,194.802,0,1
169,0,2,1319.11,185.895,0,1
169,0,3,1257.24,180.064,0,1
169,0,4,1189.7,177.185,0,1
169,0,5,1351.49,197.8,0,1
169,0,6,1377.86,233.079,0,1
169,0,7,1407.45,259.477,0,1
169,0,8,1327.98,312.459,0,1
169,0,9,1313.24,312.454,0,1
169,0,10,1260.18,386.113,0,1
169,0,11,1280.78,480.072,0,1
169,0,12,1339.65,312.495,0,1
169,0,13,1380.96,406.562,0,1
169,0,14,1427.97,486.224,0,1
169,0,15,0,0,0,1
169,0,16,1330.73,147.603,0,1
169,0,17,0,0,0,1
169,0,18,1342.64,156.514,0,1
169,0,19,1392.61,506.767,0,1
169,0,20,1401.63,509.715,0,1
169,0,21,1445.52,500.79,0,1
169,0,22,1236.81,494.932,0,1
